Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.11499999463558197,3.371837615966797,2.3581924438476562,9.026495933532715,1.0127426385879517,1
0.550000011920929,2.3022444248199463,1.3484916687011719,29.791484832763672,0.9507735967636108,101
0.6150000095367432,1.9469164609909058,1.1100977659225464,45.541019439697266,0.8322645425796509,201
0.6699999570846558,1.6065748929977417,0.9382346868515015,56.599609375,0.6626802682876587,271
0.7549999952316284,1.2490237951278687,0.6677897572517395,68.75626373291016,0.5743584036827087,371
0.7049999833106995,1.31807279586792,0.8535452485084534,75.08920288085938,0.45701858401298523,471
0.7599999904632568,1.196353793144226,0.7205636501312256,71.92448425292969,0.4685977101325989,541
0.73499995470047,1.1318999528884888,0.6956206560134888,70.9805679321289,0.42918121814727783,641
0.73499995470047,1.203174352645874,0.7673345804214478,74.04779815673828,0.42843499779701233,741
0.7699999809265137,1.054279088973999,0.6297048330307007,82.28630828857422,0.41634559631347656,811
0.8050000071525574,0.9758020639419556,0.5699849724769592,78.02029418945312,0.3980151116847992,911
0.8100000023841858,0.9604902267456055,0.5635278820991516,85.10553741455078,0.38845181465148926,1011
0.7599999904632568,0.9810895323753357,0.6058782339096069,83.57037353515625,0.3668542504310608,1081
0.7799999713897705,0.9741297960281372,0.599265992641449,81.3636703491211,0.36672741174697876,1181
0.8349999785423279,0.8532088994979858,0.4879378080368042,84.37165832519531,0.35683393478393555,1281
0.8149999976158142,0.9014689922332764,0.532457709312439,77.78760528564453,0.3612324893474579,1351
0.7899999618530273,0.9539697766304016,0.5851126313209534,77.23759460449219,0.3611333966255188,1451
0.8499999642372131,0.8572956323623657,0.4918840825557709,82.80126190185547,0.3571314215660095,1551
0.8100000023841858,0.8666517734527588,0.5071858167648315,80.39034271240234,0.3514269292354584,1621
0.824999988079071,0.9429131746292114,0.5954517126083374,82.7584228515625,0.33918559551239014,1721
0.824999988079071,0.8746321797370911,0.5250629782676697,81.04054260253906,0.34146517515182495,1821
0.7949999570846558,0.9042583703994751,0.5701931715011597,82.86360931396484,0.32577887177467346,1891
0.8499999642372131,0.7741508483886719,0.43592217564582825,84.75587463378906,0.329753041267395,1991
0.7899999618530273,0.9857646822929382,0.645646333694458,80.48372650146484,0.332069993019104,2091
0.8149999976158142,0.9125458002090454,0.5769383311271667,84.00908660888672,0.3272065222263336,2161
0.7799999713897705,0.9257301092147827,0.59503573179245,85.25884246826172,0.3221684992313385,2261
0.8849999904632568,0.7308943271636963,0.382630854845047,89.60247039794922,0.339303195476532,2361
0.8100000023841858,0.8294467926025391,0.4765411615371704,83.08557891845703,0.34459710121154785,2431
0.8700000047683716,0.7602225542068481,0.4242504835128784,78.52385711669922,0.3281197249889374,2531
0.85999995470047,0.727783739566803,0.3771785497665405,88.00330352783203,0.3418048620223999,2631
0.8100000023841858,0.9054909348487854,0.546927809715271,86.27291870117188,0.3499358296394348,2701
0.8899999856948853,0.7273390293121338,0.37718161940574646,83.5650405883789,0.34180086851119995,2801
0.8149999976158142,0.8645353317260742,0.529504656791687,86.29385375976562,0.3264012932777405,2901
0.85999995470047,0.7856910824775696,0.46318694949150085,86.94139099121094,0.31380999088287354,2971
0.8349999785423279,0.7932193279266357,0.46898120641708374,84.82644653320312,0.3157555162906647,3071
0.8700000047683716,0.7078944444656372,0.3788752853870392,85.91858673095703,0.320427268743515,3171
0.85999995470047,0.768525242805481,0.4443528652191162,86.03237915039062,0.315569132566452,3241
0.8399999737739563,0.7441518902778625,0.42386358976364136,87.84159851074219,0.3115041255950928,3341
0.8499999642372131,0.7734495401382446,0.46298354864120483,83.27658081054688,0.3021383285522461,3441
0.8349999785423279,0.8087093830108643,0.4879496097564697,86.77386474609375,0.3120824098587036,3511
0.8499999642372131,0.8178160190582275,0.49777594208717346,87.99727630615234,0.3112403452396393,3611
