Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.10499999672174454,3.502349615097046,2.314466953277588,5.408250331878662,1.1873419284820557,1
0.5299999713897705,2.1763367652893066,1.3601510524749756,44.60239791870117,0.8117256164550781,101
0.7099999785423279,1.5987740755081177,0.9339545965194702,65.56293487548828,0.6582632064819336,201
0.6850000023841858,1.5722780227661133,0.9472467303276062,79.67476654052734,0.6170638799667358,271
0.6949999928474426,1.3638386726379395,0.795775294303894,90.53884887695312,0.5590094923973083,371
0.7199999690055847,1.3001172542572021,0.7998376488685608,101.36153411865234,0.4901435375213623,471
0.6850000023841858,1.3203270435333252,0.851837158203125,92.98255157470703,0.45919162034988403,541
0.75,1.3087496757507324,0.8344934582710266,91.69420623779297,0.46508681774139404,641
0.8050000071525574,1.0113623142242432,0.5675637125968933,96.64794158935547,0.4341338276863098,741
0.8050000071525574,1.042816400527954,0.6068453788757324,98.4657974243164,0.4261244237422943,811
0.7799999713897705,1.1006368398666382,0.6626175045967102,93.75338745117188,0.42864397168159485,911
0.7400000095367432,1.1448999643325806,0.7164149284362793,97.2281265258789,0.4187622368335724,1011
0.7699999809265137,1.1139562129974365,0.715226411819458,99.30733489990234,0.38879910111427307,1081
0.7899999618530273,0.9146537184715271,0.5299090147018433,96.75553131103516,0.37506914138793945,1181
0.8199999928474426,0.9497860670089722,0.5714514255523682,99.78340148925781,0.36835628747940063,1281
